source,target
4lDzMjsz7xLw4CFmfWJmWJ,3QchzUOTSCKWmaRGEEiuir
3QchzUOTSCKWmaRGEEiuir,2yGXs7AlyNVetlMvwsFXGk
0YWTSwecJ4cKrEQjrh46la,06SF4BIHG5xinTaS2x59qG
2Y6AtL4xQFvg8nroRM3ZV6,3QchzUOTSCKWmaRGEEiuir
0yjlGMMFuIci8JCTAOb2AU,3QchzUOTSCKWmaRGEEiuir
3QchzUOTSCKWmaRGEEiuir,6pNgnvzBa6Bthsv8SrZJYl
3QchzUOTSCKWmaRGEEiuir,0bslv0fksKPyiH3LQqHagi
1eTInlBizrAteaACHeE85y,06SF4BIHG5xinTaS2x59qG
3ou3XMRNmyDSy6gnC1bSgN,0YWTSwecJ4cKrEQjrh46la
0YWTSwecJ4cKrEQjrh46la,1eTInlBizrAteaACHeE85y
04mTej6RpWzBxGwhfThpIi,1eTInlBizrAteaACHeE85y
3QchzUOTSCKWmaRGEEiuir,06SF4BIHG5xinTaS2x59qG
1ZM3GOPFXwiy6yVeY1FM3I,3QchzUOTSCKWmaRGEEiuir
1eTInlBizrAteaACHeE85y,0YWTSwecJ4cKrEQjrh46la
3QchzUOTSCKWmaRGEEiuir,3ou3XMRNmyDSy6gnC1bSgN
3QchzUOTSCKWmaRGEEiuir,1rTUwYS38LkQTlT2fhikch
3QchzUOTSCKWmaRGEEiuir,1eTInlBizrAteaACHeE85y
14zUHaJZo1mnYtn6IBRaRP,2cPqdH7XMvwaBJEVjheH8g
2O8vbr4RYPpk6MRA4fio7u,1vqR17Iv8VFdzure1TAXEq
4C3ZmIqca9MWwThLaYbfXu,6w9ToX5slZ4uIdmD17hJ3c
3fZk3Gm5dN5v5yfYMQ04Bx,7iK8PXO48WeuP03g8YR51W
77ziqFxp5gaInVrF2lj4ht,7a0XAaPaK2aDSqa8p3QnC7
4C3ZmIqca9MWwThLaYbfXu,1pQWsZQehhS4wavwh7Fnxd
14zUHaJZo1mnYtn6IBRaRP,0eHQ9o50hj6ZDNBt6Ys1sD
4C3ZmIqca9MWwThLaYbfXu,3E12tRURRvPfHz0hAMCFYc
77ziqFxp5gaInVrF2lj4ht,5I8OAPN5jY1wvHwpnsRRsA
77ziqFxp5gaInVrF2lj4ht,54seKvtsZauR1iauN0ptpo
77ziqFxp5gaInVrF2lj4ht,1SupJlEpv7RS2tPNRaHViT
0KPX4Ucy9dk82uj4GpKesn,1Qote9MpqMZluWzYGifZUg
3E6xrwgnVfYCrCs0ePERDz,1pgDilWYDWLoOgGjf1iHNu
3EiLUeyEcA6fbRPSHkG5kb,1Qote9MpqMZluWzYGifZUg
3fZk3Gm5dN5v5yfYMQ04Bx,0eHQ9o50hj6ZDNBt6Ys1sD
3fZk3Gm5dN5v5yfYMQ04Bx,2YRyPiW98bpkARAS4B3OQP
14zUHaJZo1mnYtn6IBRaRP,1SupJlEpv7RS2tPNRaHViT
7FNnA9vBm6EKceENgCGRMb,0eHQ9o50hj6ZDNBt6Ys1sD
0KPX4Ucy9dk82uj4GpKesn,4SsVbpTthjScTS7U2hmr1X
1pQWsZQehhS4wavwh7Fnxd,1GDbiv3spRmZ1XdM1jQbT7
77ziqFxp5gaInVrF2lj4ht,3E6xrwgnVfYCrCs0ePERDz
77ziqFxp5gaInVrF2lj4ht,329e4yvIujISKGKz1BZZbO
77ziqFxp5gaInVrF2lj4ht,2LRoIwlKmHjgvigdNGBHNo
0sBBxwOoorXakhmI8BVTC9,0QHgL1lAIqAw0HtD7YldmP
2kqUKsTuEj1lPbm6BSn1AU,6w3SkAHYPsQ1bxV7VDlG5y
3fZk3Gm5dN5v5yfYMQ04Bx,1Qote9MpqMZluWzYGifZUg
0sBBxwOoorXakhmI8BVTC9,7ltDVBr6mKbRvohxheJ9h1
14zUHaJZo1mnYtn6IBRaRP,2LRoIwlKmHjgvigdNGBHNo
3fZk3Gm5dN5v5yfYMQ04Bx,5XJDexmWFLWOkjOEjOVX3e
14zUHaJZo1mnYtn6IBRaRP,329e4yvIujISKGKz1BZZbO
77ziqFxp5gaInVrF2lj4ht,1zdSbv2pR3OIFKselYbJsC
2cPqdH7XMvwaBJEVjheH8g,77ziqFxp5gaInVrF2lj4ht
2LRoIwlKmHjgvigdNGBHNo,0KKUc4amZyvswV2YL6WTar
2kqUKsTuEj1lPbm6BSn1AU,3EiLUeyEcA6fbRPSHkG5kb
1SupJlEpv7RS2tPNRaHViT,329e4yvIujISKGKz1BZZbO
4C3ZmIqca9MWwThLaYbfXu,4SsVbpTthjScTS7U2hmr1X
14zUHaJZo1mnYtn6IBRaRP,77ziqFxp5gaInVrF2lj4ht
1pQWsZQehhS4wavwh7Fnxd,0eHQ9o50hj6ZDNBt6Ys1sD
1pQWsZQehhS4wavwh7Fnxd,2YRyPiW98bpkARAS4B3OQP
77ziqFxp5gaInVrF2lj4ht,1pgDilWYDWLoOgGjf1iHNu
0KPX4Ucy9dk82uj4GpKesn,6w3SkAHYPsQ1bxV7VDlG5y
4VMYDCV2IEDYJArk749S6m,7ltDVBr6mKbRvohxheJ9h1
0sBBxwOoorXakhmI8BVTC9,4VMYDCV2IEDYJArk749S6m
77ziqFxp5gaInVrF2lj4ht,4s6Xg38sbqh4xpf4OqhVUK
4C3ZmIqca9MWwThLaYbfXu,1DxLCyH42yaHKGK3cl5bvG
7FNnA9vBm6EKceENgCGRMb,0dUyjgCyjfj5eMx6bX2TWf
14zUHaJZo1mnYtn6IBRaRP,1pgDilWYDWLoOgGjf1iHNu
2O8vbr4RYPpk6MRA4fio7u,0dUyjgCyjfj5eMx6bX2TWf
77ziqFxp5gaInVrF2lj4ht,3hJDFvn5at14nstUHxTvaV
0KPX4Ucy9dk82uj4GpKesn,3EiLUeyEcA6fbRPSHkG5kb
0sBBxwOoorXakhmI8BVTC9,1TtXnWcUs0FCkaZDPGYHdf
14zUHaJZo1mnYtn6IBRaRP,4s6Xg38sbqh4xpf4OqhVUK
1pQWsZQehhS4wavwh7Fnxd,1Qote9MpqMZluWzYGifZUg
77ziqFxp5gaInVrF2lj4ht,3E12tRURRvPfHz0hAMCFYc
1SupJlEpv7RS2tPNRaHViT,3fZk3Gm5dN5v5yfYMQ04Bx
329e4yvIujISKGKz1BZZbO,21451j1KhjAiaYKflxBjr1
1pQWsZQehhS4wavwh7Fnxd,5XJDexmWFLWOkjOEjOVX3e
0sBBxwOoorXakhmI8BVTC9,1i8SpTcr7yvPOmcqrbnVXY
0odliLZMTk45CEVzF3Zocl,7cYik4OyfBXYV5Z2TI7p90
0sBBxwOoorXakhmI8BVTC9,7iK8PXO48WeuP03g8YR51W
5H1nN1SzW0qNeUEZvuXjAj,77ziqFxp5gaInVrF2lj4ht
77ziqFxp5gaInVrF2lj4ht,0KKUc4amZyvswV2YL6WTar
4SsVbpTthjScTS7U2hmr1X,1Qote9MpqMZluWzYGifZUg
0KPX4Ucy9dk82uj4GpKesn,7iK8PXO48WeuP03g8YR51W
14zUHaJZo1mnYtn6IBRaRP,4IMAo2UQchVFyPH24PAjUs
0KPX4Ucy9dk82uj4GpKesn,2cPqdH7XMvwaBJEVjheH8g
3lY9Fxceu60W1rbon7PkuF,2O8vbr4RYPpk6MRA4fio7u
329e4yvIujISKGKz1BZZbO,0KPX4Ucy9dk82uj4GpKesn
14zUHaJZo1mnYtn6IBRaRP,0KKUc4amZyvswV2YL6WTar
3fZk3Gm5dN5v5yfYMQ04Bx,3EiLUeyEcA6fbRPSHkG5kb
3fZk3Gm5dN5v5yfYMQ04Bx,7j6DKwmjbxvpQO8h914uEz
77ziqFxp5gaInVrF2lj4ht,1mcTU81TzQhprhouKaTkpq
4C3ZmIqca9MWwThLaYbfXu,1GDbiv3spRmZ1XdM1jQbT7
0KPX4Ucy9dk82uj4GpKesn,0eHQ9o50hj6ZDNBt6Ys1sD
0KPX4Ucy9dk82uj4GpKesn,2YRyPiW98bpkARAS4B3OQP
7FNnA9vBm6EKceENgCGRMb,1vqR17Iv8VFdzure1TAXEq
0sBBxwOoorXakhmI8BVTC9,1SupJlEpv7RS2tPNRaHViT
77ziqFxp5gaInVrF2lj4ht,0tmwSHipWxN12fsoLcFU3B
1SupJlEpv7RS2tPNRaHViT,0KPX4Ucy9dk82uj4GpKesn
2kqUKsTuEj1lPbm6BSn1AU,2LRoIwlKmHjgvigdNGBHNo
14zUHaJZo1mnYtn6IBRaRP,3fZk3Gm5dN5v5yfYMQ04Bx
3fZk3Gm5dN5v5yfYMQ04Bx,2cPqdH7XMvwaBJEVjheH8g
3GPTvhZ8XfH7WkHXidvELk,2cPqdH7XMvwaBJEVjheH8g
3lY9Fxceu60W1rbon7PkuF,0eHQ9o50hj6ZDNBt6Ys1sD
0eHQ9o50hj6ZDNBt6Ys1sD,1zdSbv2pR3OIFKselYbJsC
1pQWsZQehhS4wavwh7Fnxd,6w3SkAHYPsQ1bxV7VDlG5y
2kqUKsTuEj1lPbm6BSn1AU,77ziqFxp5gaInVrF2lj4ht
77ziqFxp5gaInVrF2lj4ht,21451j1KhjAiaYKflxBjr1
0KPX4Ucy9dk82uj4GpKesn,5XJDexmWFLWOkjOEjOVX3e
2LRoIwlKmHjgvigdNGBHNo,1pgDilWYDWLoOgGjf1iHNu
0sBBxwOoorXakhmI8BVTC9,329e4yvIujISKGKz1BZZbO
329e4yvIujISKGKz1BZZbO,1pQWsZQehhS4wavwh7Fnxd
1pQWsZQehhS4wavwh7Fnxd,3EiLUeyEcA6fbRPSHkG5kb
1wZtkThiXbVNtj6hee6dz9,77ziqFxp5gaInVrF2lj4ht
4C3ZmIqca9MWwThLaYbfXu,2YRyPiW98bpkARAS4B3OQP
1pQWsZQehhS4wavwh7Fnxd,7j6DKwmjbxvpQO8h914uEz
14zUHaJZo1mnYtn6IBRaRP,21451j1KhjAiaYKflxBjr1
2kqUKsTuEj1lPbm6BSn1AU,1pgDilWYDWLoOgGjf1iHNu
77ziqFxp5gaInVrF2lj4ht,0sBBxwOoorXakhmI8BVTC9
2kqUKsTuEj1lPbm6BSn1AU,14zUHaJZo1mnYtn6IBRaRP
0dUyjgCyjfj5eMx6bX2TWf,1vqR17Iv8VFdzure1TAXEq
77ziqFxp5gaInVrF2lj4ht,0zO8yNnw5GQgutcIyXfGBY
2R21vXR83lH98kGeO99Y66,1TtXnWcUs0FCkaZDPGYHdf
14zUHaJZo1mnYtn6IBRaRP,3E6xrwgnVfYCrCs0ePERDz
1pQWsZQehhS4wavwh7Fnxd,7iK8PXO48WeuP03g8YR51W
77ziqFxp5gaInVrF2lj4ht,0KPX4Ucy9dk82uj4GpKesn
1pQWsZQehhS4wavwh7Fnxd,2cPqdH7XMvwaBJEVjheH8g
4C3ZmIqca9MWwThLaYbfXu,1Qote9MpqMZluWzYGifZUg
1SupJlEpv7RS2tPNRaHViT,1pQWsZQehhS4wavwh7Fnxd
7j6DKwmjbxvpQO8h914uEz,3GPTvhZ8XfH7WkHXidvELk
4C3ZmIqca9MWwThLaYbfXu,5XJDexmWFLWOkjOEjOVX3e
77ziqFxp5gaInVrF2lj4ht,3UTF2no3muGdiFXVujl94i
0sBBxwOoorXakhmI8BVTC9,14zUHaJZo1mnYtn6IBRaRP
3EiLUeyEcA6fbRPSHkG5kb,77ziqFxp5gaInVrF2lj4ht
3lY9Fxceu60W1rbon7PkuF,0dUyjgCyjfj5eMx6bX2TWf
2kqUKsTuEj1lPbm6BSn1AU,0KKUc4amZyvswV2YL6WTar
3GPTvhZ8XfH7WkHXidvELk,77ziqFxp5gaInVrF2lj4ht
3fZk3Gm5dN5v5yfYMQ04Bx,77ziqFxp5gaInVrF2lj4ht
1i8SpTcr7yvPOmcqrbnVXY,1TtXnWcUs0FCkaZDPGYHdf
77ziqFxp5gaInVrF2lj4ht,6w9ToX5slZ4uIdmD17hJ3c
1SupJlEpv7RS2tPNRaHViT,1mcTU81TzQhprhouKaTkpq
7FNnA9vBm6EKceENgCGRMb,77ziqFxp5gaInVrF2lj4ht
2O8vbr4RYPpk6MRA4fio7u,1zdSbv2pR3OIFKselYbJsC
7ltDVBr6mKbRvohxheJ9h1,329e4yvIujISKGKz1BZZbO
77ziqFxp5gaInVrF2lj4ht,1pQWsZQehhS4wavwh7Fnxd
1TtXnWcUs0FCkaZDPGYHdf,3fZk3Gm5dN5v5yfYMQ04Bx
0KPX4Ucy9dk82uj4GpKesn,7j6DKwmjbxvpQO8h914uEz
14zUHaJZo1mnYtn6IBRaRP,6w9ToX5slZ4uIdmD17hJ3c
3fZk3Gm5dN5v5yfYMQ04Bx,1pgDilWYDWLoOgGjf1iHNu
0KPX4Ucy9dk82uj4GpKesn,0KKUc4amZyvswV2YL6WTar
14zUHaJZo1mnYtn6IBRaRP,1pQWsZQehhS4wavwh7Fnxd
14zUHaJZo1mnYtn6IBRaRP,3E12tRURRvPfHz0hAMCFYc
3fZk3Gm5dN5v5yfYMQ04Bx,4s6Xg38sbqh4xpf4OqhVUK
1i8SpTcr7yvPOmcqrbnVXY,3fZk3Gm5dN5v5yfYMQ04Bx
1TtXnWcUs0FCkaZDPGYHdf,1SupJlEpv7RS2tPNRaHViT
3fZk3Gm5dN5v5yfYMQ04Bx,1pQWsZQehhS4wavwh7Fnxd
77ziqFxp5gaInVrF2lj4ht,2DspEsT7UXGKd2VaaedgG4
3fZk3Gm5dN5v5yfYMQ04Bx,3E12tRURRvPfHz0hAMCFYc
0sBBxwOoorXakhmI8BVTC9,3fZk3Gm5dN5v5yfYMQ04Bx
1r4hJ1h58CWwUQe3MxPuau,329e4yvIujISKGKz1BZZbO
3lY9Fxceu60W1rbon7PkuF,1vqR17Iv8VFdzure1TAXEq
7j6DKwmjbxvpQO8h914uEz,5I8OAPN5jY1wvHwpnsRRsA
77ziqFxp5gaInVrF2lj4ht,7cYik4OyfBXYV5Z2TI7p90
4C3ZmIqca9MWwThLaYbfXu,3EiLUeyEcA6fbRPSHkG5kb
2kqUKsTuEj1lPbm6BSn1AU,21451j1KhjAiaYKflxBjr1
4C3ZmIqca9MWwThLaYbfXu,7j6DKwmjbxvpQO8h914uEz
3EiLUeyEcA6fbRPSHkG5kb,3fZk3Gm5dN5v5yfYMQ04Bx
0dUyjgCyjfj5eMx6bX2TWf,1zdSbv2pR3OIFKselYbJsC
2kqUKsTuEj1lPbm6BSn1AU,3E6xrwgnVfYCrCs0ePERDz
1pQWsZQehhS4wavwh7Fnxd,1pgDilWYDWLoOgGjf1iHNu
4C3ZmIqca9MWwThLaYbfXu,7iK8PXO48WeuP03g8YR51W
77ziqFxp5gaInVrF2lj4ht,4SsVbpTthjScTS7U2hmr1X
1pQWsZQehhS4wavwh7Fnxd,4s6Xg38sbqh4xpf4OqhVUK
4C3ZmIqca9MWwThLaYbfXu,2cPqdH7XMvwaBJEVjheH8g
1TtXnWcUs0FCkaZDPGYHdf,77ziqFxp5gaInVrF2lj4ht
2kqUKsTuEj1lPbm6BSn1AU,0KPX4Ucy9dk82uj4GpKesn
3EiLUeyEcA6fbRPSHkG5kb,21451j1KhjAiaYKflxBjr1
2NfSBtmWe7oPw1EmetJVso,77ziqFxp5gaInVrF2lj4ht
14zUHaJZo1mnYtn6IBRaRP,4SsVbpTthjScTS7U2hmr1X
77ziqFxp5gaInVrF2lj4ht,1DxLCyH42yaHKGK3cl5bvG
4C3ZmIqca9MWwThLaYbfXu,0eHQ9o50hj6ZDNBt6Ys1sD
6nVcHLIgY5pE2YCl8ubca1,2LRoIwlKmHjgvigdNGBHNo
0KPX4Ucy9dk82uj4GpKesn,3E6xrwgnVfYCrCs0ePERDz
7j6DKwmjbxvpQO8h914uEz,77ziqFxp5gaInVrF2lj4ht
0KPX4Ucy9dk82uj4GpKesn,2LRoIwlKmHjgvigdNGBHNo
14zUHaJZo1mnYtn6IBRaRP,1DxLCyH42yaHKGK3cl5bvG
1pQWsZQehhS4wavwh7Fnxd,0KKUc4amZyvswV2YL6WTar
6nVcHLIgY5pE2YCl8ubca1,77ziqFxp5gaInVrF2lj4ht
77ziqFxp5gaInVrF2lj4ht,7lCRuW6BSXGAsxuQV9lR0i
2kqUKsTuEj1lPbm6BSn1AU,1pQWsZQehhS4wavwh7Fnxd
77ziqFxp5gaInVrF2lj4ht,6w3SkAHYPsQ1bxV7VDlG5y
0KPX4Ucy9dk82uj4GpKesn,1pgDilWYDWLoOgGjf1iHNu
3lY9Fxceu60W1rbon7PkuF,77ziqFxp5gaInVrF2lj4ht
3lY9Fxceu60W1rbon7PkuF,1zdSbv2pR3OIFKselYbJsC
0vR2qb8m9WHeZ5ByCbimq2,77ziqFxp5gaInVrF2lj4ht
77ziqFxp5gaInVrF2lj4ht,1GDbiv3spRmZ1XdM1jQbT7
3fZk3Gm5dN5v5yfYMQ04Bx,0KPX4Ucy9dk82uj4GpKesn
0KPX4Ucy9dk82uj4GpKesn,4s6Xg38sbqh4xpf4OqhVUK
1vyhD5VmyZ7KMfW5gqLgo5,7ltDVBr6mKbRvohxheJ9h1
77ziqFxp5gaInVrF2lj4ht,6nVcHLIgY5pE2YCl8ubca1
0sBBxwOoorXakhmI8BVTC9,1vyhD5VmyZ7KMfW5gqLgo5
4C3ZmIqca9MWwThLaYbfXu,77ziqFxp5gaInVrF2lj4ht
14zUHaJZo1mnYtn6IBRaRP,1GDbiv3spRmZ1XdM1jQbT7
0KPX4Ucy9dk82uj4GpKesn,3E12tRURRvPfHz0hAMCFYc
7FNnA9vBm6EKceENgCGRMb,1zdSbv2pR3OIFKselYbJsC
1pQWsZQehhS4wavwh7Fnxd,21451j1KhjAiaYKflxBjr1
3EiLUeyEcA6fbRPSHkG5kb,1pQWsZQehhS4wavwh7Fnxd
4C3ZmIqca9MWwThLaYbfXu,1pgDilWYDWLoOgGjf1iHNu
4C3ZmIqca9MWwThLaYbfXu,14zUHaJZo1mnYtn6IBRaRP
1pQWsZQehhS4wavwh7Fnxd,3E6xrwgnVfYCrCs0ePERDz
3fZk3Gm5dN5v5yfYMQ04Bx,6w9ToX5slZ4uIdmD17hJ3c
4C3ZmIqca9MWwThLaYbfXu,4s6Xg38sbqh4xpf4OqhVUK
77ziqFxp5gaInVrF2lj4ht,0eHQ9o50hj6ZDNBt6Ys1sD
77ziqFxp5gaInVrF2lj4ht,2R21vXR83lH98kGeO99Y66
77ziqFxp5gaInVrF2lj4ht,2YRyPiW98bpkARAS4B3OQP
77ziqFxp5gaInVrF2lj4ht,4KXIxHcPgLB1xiPXZHlqxf
0eHQ9o50hj6ZDNBt6Ys1sD,0dUyjgCyjfj5eMx6bX2TWf
77ziqFxp5gaInVrF2lj4ht,1r4hJ1h58CWwUQe3MxPuau
1pQWsZQehhS4wavwh7Fnxd,0KPX4Ucy9dk82uj4GpKesn
3lY9Fxceu60W1rbon7PkuF,7FNnA9vBm6EKceENgCGRMb
14zUHaJZo1mnYtn6IBRaRP,2YRyPiW98bpkARAS4B3OQP
14zUHaJZo1mnYtn6IBRaRP,1r4hJ1h58CWwUQe3MxPuau
77ziqFxp5gaInVrF2lj4ht,5H1nN1SzW0qNeUEZvuXjAj
1r4hJ1h58CWwUQe3MxPuau,0KPX4Ucy9dk82uj4GpKesn
77ziqFxp5gaInVrF2lj4ht,1Qote9MpqMZluWzYGifZUg
77ziqFxp5gaInVrF2lj4ht,5XJDexmWFLWOkjOEjOVX3e
2LRoIwlKmHjgvigdNGBHNo,6w3SkAHYPsQ1bxV7VDlG5y
14zUHaJZo1mnYtn6IBRaRP,1Qote9MpqMZluWzYGifZUg
1pQWsZQehhS4wavwh7Fnxd,6w9ToX5slZ4uIdmD17hJ3c
0KPX4Ucy9dk82uj4GpKesn,21451j1KhjAiaYKflxBjr1
0KPX4Ucy9dk82uj4GpKesn,1DxLCyH42yaHKGK3cl5bvG
1pQWsZQehhS4wavwh7Fnxd,3E12tRURRvPfHz0hAMCFYc
77ziqFxp5gaInVrF2lj4ht,0dUyjgCyjfj5eMx6bX2TWf
4C3ZmIqca9MWwThLaYbfXu,3fZk3Gm5dN5v5yfYMQ04Bx
0eHQ9o50hj6ZDNBt6Ys1sD,2O8vbr4RYPpk6MRA4fio7u
77ziqFxp5gaInVrF2lj4ht,0QHgL1lAIqAw0HtD7YldmP
0eHQ9o50hj6ZDNBt6Ys1sD,1vqR17Iv8VFdzure1TAXEq
3fZk3Gm5dN5v5yfYMQ04Bx,4SsVbpTthjScTS7U2hmr1X
77ziqFxp5gaInVrF2lj4ht,7ltDVBr6mKbRvohxheJ9h1
1r4hJ1h58CWwUQe3MxPuau,1pQWsZQehhS4wavwh7Fnxd
77ziqFxp5gaInVrF2lj4ht,0odliLZMTk45CEVzF3Zocl
0eHQ9o50hj6ZDNBt6Ys1sD,2cPqdH7XMvwaBJEVjheH8g
77ziqFxp5gaInVrF2lj4ht,3GPTvhZ8XfH7WkHXidvELk
1wZtkThiXbVNtj6hee6dz9,6nVcHLIgY5pE2YCl8ubca1
3fZk3Gm5dN5v5yfYMQ04Bx,1DxLCyH42yaHKGK3cl5bvG
1vyhD5VmyZ7KMfW5gqLgo5,329e4yvIujISKGKz1BZZbO
0sBBxwOoorXakhmI8BVTC9,6nVcHLIgY5pE2YCl8ubca1
0KPX4Ucy9dk82uj4GpKesn,1GDbiv3spRmZ1XdM1jQbT7
77ziqFxp5gaInVrF2lj4ht,3EiLUeyEcA6fbRPSHkG5kb
14zUHaJZo1mnYtn6IBRaRP,6w3SkAHYPsQ1bxV7VDlG5y
77ziqFxp5gaInVrF2lj4ht,7j6DKwmjbxvpQO8h914uEz
77ziqFxp5gaInVrF2lj4ht,4IMAo2UQchVFyPH24PAjUs
0KPX4Ucy9dk82uj4GpKesn,6w9ToX5slZ4uIdmD17hJ3c
4C3ZmIqca9MWwThLaYbfXu,0KPX4Ucy9dk82uj4GpKesn
1pQWsZQehhS4wavwh7Fnxd,4SsVbpTthjScTS7U2hmr1X
77ziqFxp5gaInVrF2lj4ht,1TtXnWcUs0FCkaZDPGYHdf
77ziqFxp5gaInVrF2lj4ht,1vqR17Iv8VFdzure1TAXEq
14zUHaJZo1mnYtn6IBRaRP,7j6DKwmjbxvpQO8h914uEz
77ziqFxp5gaInVrF2lj4ht,1i8SpTcr7yvPOmcqrbnVXY
1vqR17Iv8VFdzure1TAXEq,1zdSbv2pR3OIFKselYbJsC
1GDbiv3spRmZ1XdM1jQbT7,4s6Xg38sbqh4xpf4OqhVUK
1pQWsZQehhS4wavwh7Fnxd,1DxLCyH42yaHKGK3cl5bvG
77ziqFxp5gaInVrF2lj4ht,2cPqdH7XMvwaBJEVjheH8g
77ziqFxp5gaInVrF2lj4ht,0JdvRpul2MbuhX7k0FUkko
0sBBxwOoorXakhmI8BVTC9,2R21vXR83lH98kGeO99Y66
3fZk3Gm5dN5v5yfYMQ04Bx,1GDbiv3spRmZ1XdM1jQbT7
7FNnA9vBm6EKceENgCGRMb,2O8vbr4RYPpk6MRA4fio7u
7BOLXRhKCofrP6ESS7Owuo,7A02nc5WKMBLqSKXxGZ4o8
1vyhD5VmyZ7KMfW5gqLgo5,3qsKSpcV3ncke3hw52JSMB
0GM7qgcRCORpGnfcN2tCiB,3J0BpFVUc9LeOIVeN5uNhU
5J7rXWjtn5HzUkJ4Jet8Fr,4Wcscw7z9AAE6y7qWdIAin
1wZtkThiXbVNtj6hee6dz9,4SsVbpTthjScTS7U2hmr1X
0GM7qgcRCORpGnfcN2tCiB,0Q8NcsJwoCbZOHHW63su5S
4myAXQmMuS1lZe8T6Y7eBg,1pgDilWYDWLoOgGjf1iHNu
4Wcscw7z9AAE6y7qWdIAin,0GM7qgcRCORpGnfcN2tCiB
33ScadVnbm2X8kkUqOkC6Z,4SsVbpTthjScTS7U2hmr1X
7cjh6y0V9SsyCrWSXTzwOs,1wZtkThiXbVNtj6hee6dz9
7iK8PXO48WeuP03g8YR51W,4SQdUpG4f7UbkJG3cJ2Iyj
0GM7qgcRCORpGnfcN2tCiB,4SQdUpG4f7UbkJG3cJ2Iyj
0GM7qgcRCORpGnfcN2tCiB,0H39MdGGX6dbnnQPt6NQkZ
2TjgzYcbTdsZjbT9OItIeB,4Tw0VaV1ENei24iQnktjXj
0GM7qgcRCORpGnfcN2tCiB,1pgDilWYDWLoOgGjf1iHNu
0GM7qgcRCORpGnfcN2tCiB,7aG8YUI5alfF2pi0n5Cg5H
0GM7qgcRCORpGnfcN2tCiB,14zUHaJZo1mnYtn6IBRaRP
2TjgzYcbTdsZjbT9OItIeB,2biH2I1TvZlIIIc5W14oIJ
6jOQofEFDXLbMGlzn3xSua,0GM7qgcRCORpGnfcN2tCiB
0GM7qgcRCORpGnfcN2tCiB,12m4a5ljGoe6yyYPpVi7Hr
0GM7qgcRCORpGnfcN2tCiB,3E12tRURRvPfHz0hAMCFYc
0rzgd5jwjTPDQfWcKp50AE,4myAXQmMuS1lZe8T6Y7eBg
1zNqQNIdeOUZHb8zbZRFMX,5LHRHt1k9lMyONurDHEdrp
3BQAQ5pSX01pjomONRW4ty,4SsVbpTthjScTS7U2hmr1X
2biH2I1TvZlIIIc5W14oIJ,4Tw0VaV1ENei24iQnktjXj
33ScadVnbm2X8kkUqOkC6Z,4myAXQmMuS1lZe8T6Y7eBg
33ScadVnbm2X8kkUqOkC6Z,1wZtkThiXbVNtj6hee6dz9
4Tw0VaV1ENei24iQnktjXj,4SsVbpTthjScTS7U2hmr1X
77ziqFxp5gaInVrF2lj4ht,12m4a5ljGoe6yyYPpVi7Hr
0GM7qgcRCORpGnfcN2tCiB,7Eu1txygG6nJttLHbZdQOh
0y59o4v8uw5crbN9M3JiL1,0GM7qgcRCORpGnfcN2tCiB
6jOQofEFDXLbMGlzn3xSua,3Wb38LDP3N4tkobValgE9D
7Eu1txygG6nJttLHbZdQOh,1mcTU81TzQhprhouKaTkpq
0GM7qgcRCORpGnfcN2tCiB,5J7rXWjtn5HzUkJ4Jet8Fr
3BQAQ5pSX01pjomONRW4ty,4myAXQmMuS1lZe8T6Y7eBg
3BQAQ5pSX01pjomONRW4ty,1wZtkThiXbVNtj6hee6dz9
0GM7qgcRCORpGnfcN2tCiB,2sSGPbdZJkaSE2AbcGOACx
4VMYDCV2IEDYJArk749S6m,3BQAQ5pSX01pjomONRW4ty
1wZtkThiXbVNtj6hee6dz9,4Tw0VaV1ENei24iQnktjXj
7hJcb9fa4alzcOq3EaNPoG,4TnGh5PKbSjpYqpIdlW5nz
1zNqQNIdeOUZHb8zbZRFMX,5zctI4wO9XSKS8XwcnqEHk
0eHQ9o50hj6ZDNBt6Ys1sD,0H39MdGGX6dbnnQPt6NQkZ
1wZtkThiXbVNtj6hee6dz9,2biH2I1TvZlIIIc5W14oIJ
0GM7qgcRCORpGnfcN2tCiB,0KPX4Ucy9dk82uj4GpKesn
33ScadVnbm2X8kkUqOkC6Z,4Tw0VaV1ENei24iQnktjXj
6YVMFz59CuY7ngCxTxjpxE,3VwKSHAfgzV1DOHV0aANCI
0XIKGBo9PnK1ApI5tZA60d,7aG8YUI5alfF2pi0n5Cg5H
33ScadVnbm2X8kkUqOkC6Z,2biH2I1TvZlIIIc5W14oIJ
0GM7qgcRCORpGnfcN2tCiB,3Isy6kedDrgPYoTS1dazA9
3KedxarmBCyFBevnqQHy3P,2jku7tDXc6XoB6MO2hFuqg
0odliLZMTk45CEVzF3Zocl,6w3SkAHYPsQ1bxV7VDlG5y
4obzFoKoKRHIphyHzJ35G3,0GM7qgcRCORpGnfcN2tCiB
0GM7qgcRCORpGnfcN2tCiB,0sXJRmgbjbq6Q5uu4W1wDM
7aG8YUI5alfF2pi0n5Cg5H,1H6X7yhnXZg73f9bssaj1Q
0GM7qgcRCORpGnfcN2tCiB,3KedxarmBCyFBevnqQHy3P
3E12tRURRvPfHz0hAMCFYc,4SQdUpG4f7UbkJG3cJ2Iyj
